Domain	Phylum	Class	Order	Family	Genus
3d93480aa131b4f7d28ad8b73c203e6d	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Anaerobacillus
18ebd405f55aafc3039018aa1caa1496	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	1174-901-12
22192573603f5957ec157447ddc7b8a1	Bacteria	Proteobacteria	Alphaproteobacteria	Elsterales	uncultured	uncultured_ge
f276d9ac1148737c3b288120155e2954	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Roseomonas
6218f6fd5f34e867898ecc431001bd1a	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Roseimaritima
fcd8bb8980e1871336bf80754582f93a	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Comamonadaceae_unclassified
b964bd264de80ca30f594b3e9dbd9b42	Bacteria	Cyanobacteria	Cyanobacteriia	Cyanobacteriales	Phormidiaceae	Planktothrix_NIVA-CYA_15
5c4b9422c6bc9fa072b3c43ed54eff70	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas
7733d6adb25bd11ea91a68ed6fa9ef61	Bacteria	Proteobacteria	Alphaproteobacteria	Micavibrionales	uncultured	uncultured_ge
ea16b5e1069ea5a71a6e28bc435c54e7	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Roseomonas
a40cdd8b46eab7ff7c6be3daa83ef5f1	Archaea	Crenarchaeota	Nitrososphaeria	Nitrososphaerales	Nitrososphaeraceae	Nitrososphaeraceae_ge
4014d457f0306b596c2f6e202c35212d	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Ilumatobacteraceae	Ilumatobacter
0ae15b7bd1a27e5566931d54f3d32eda	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	uncultured	uncultured_ge
47ae376ec3ad284459847b7b2acd7c02	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Antarcticibacterium
81b0382ee909218295fdb1984e8077dc	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	Rubritaleaceae	Luteolibacter
4b808681cdb3303e4a300fdf4daa932c	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae_UCG-002
2927760e15130d5942cc93c63b03b80e	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Microscillaceae	Microscillaceae_unclassified
75a1c4db7202f3ab5e1eaec57dc9ad0e	Archaea	Crenarchaeota	Nitrososphaeria	Nitrososphaerales	Nitrososphaeraceae	Nitrososphaeraceae_ge
426832e37cb1cc68461ba957d75b0aff	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	UTCFX1
dd2000f89684ce5596e0dbf00b065071	Bacteria	Actinobacteriota	Actinobacteria	Nitriliruptorales	Nitriliruptoraceae	Nitriliruptoraceae_unclassified
631494b65f4aa051ca72c931710905da	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rhodobacteraceae_unclassified
6a2d6e7007ae014d5bb71e1d519793a0	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Pseudorhodobacter
4eede92d318796aa950aaab1f0a7675b	Bacteria	Synergistota	Synergistia	Synergistales	Synergistaceae	Synergistaceae_unclassified
e8ce525432cf0f6508b9a7911cc9f6bc	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Cyclobacteriaceae_unclassified
428fd4ab1e274798f7dab310c1956fa3	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	67-14	67-14_ge
efe5e7cdf9e7abb33f23553dcb210238	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotellaceae_UCG-004
1531c38ba8a39081f518eaf9c9e567b6	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Intrasporangiaceae	Intrasporangiaceae_unclassified
d84416b652ada35189d4a113c6036e78	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Spirosomaceae	Spirosoma
ff3fa2b653dcd74c8155997bcb6c7882	Bacteria	Proteobacteria	Gammaproteobacteria	Nitrosococcales	Methylophagaceae	Methylophaga
827188a40608a4f2db434e1d03dd8104	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Aureimonas
7343c102dabf682fc57869872cc49fc7	Bacteria	Actinobacteriota	Actinobacteria	Kineosporiales	Kineosporiaceae	Kineosporia
a0986e4b4e1870d6850f9bd137bb8462	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio
24886be64ddb68f0693b057cf4f02dca	Bacteria	Actinobacteriota	Actinobacteria	Nitriliruptorales	Nitriliruptoraceae	Nitriliruptoraceae_unclassified
6526d76b6fc0c68f866cc6cc6d674c27	Bacteria	Myxococcota	Polyangia	Polyangiales	Polyangiaceae	uncultured
bbd2c7e03eb312ddb88368d25ba5b71e	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified
c161c9adcd79be48cf6c70cd1765836a	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Planococcaceae_unclassified
0b6c1fdb86cd45e4d06f0c9d3637aeb9	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified
ed588a7ffde7119e1d93859ae2352a3c	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudohongiellaceae	Pseudohongiella
30697c6fd5bce1e1d0c58d258901b50c	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	SCGC_AAA011-D5	SCGC_AAA011-D5_ge
4741066fb71fd8adf63dc80cafe89898	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Cyclobacterium
a8e79fafa106b68bfb2baafc1cf3dfee	Bacteria	Proteobacteria	Gammaproteobacteria	Ectothiorhodospirales	Ectothiorhodospiraceae	Thioalkalivibrio
6c17163f70996cd6df81d09ee7ca94bd	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella
bf1e48c02cab309d099de06a1582898e	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Marinilabiliaceae	uncultured
8d1dd222f19ae53014133f3d67f5d639	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus
57d92ffaa2c0031991e46f7162023cb9	Bacteria	Verrucomicrobiota	Kiritimatiellae	WCHB1-41	WCHB1-41_fa	WCHB1-41_ge
f5e68b262a4d63465ad37fa42ea2c406	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidetes_BD2-2	Bacteroidetes_BD2-2_ge
7378927ab09c0397f93cb4e45ef5d87e	Bacteria	Acidobacteriota	Aminicenantia	Aminicenantales	Aminicenantales_fa	Aminicenantales_ge
660451c60e0812b0228f1dd2197acdb6	Bacteria	Bacteroidota	Ignavibacteria	Ignavibacteriales	Ignavibacteriaceae	Ignavibacterium
89b71886c8d579cdeb460d2ae76e3b47	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified
c9891373e7c8637bb60a553af491161e	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	SCGC_AAA011-D5	SCGC_AAA011-D5_ge
685a046bdef2d979ff97ed5c89ff8b8d	Archaea	Archaea_unclassified	Archaea_unclassified	Archaea_unclassified	Archaea_unclassified	Archaea_unclassified
f23380e42314b0e4666e1bf59a84fdbc	Bacteria	Firmicutes	Firmicutes_unclassified	Firmicutes_unclassified	Firmicutes_unclassified	Firmicutes_unclassified
05e65286da769a69fde684abd4a77cad	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Ilumatobacteraceae	uncultured
a4512ea64f1c376b6c6c0f2c6b1ffdf4	Bacteria	Hydrogenedentes	Hydrogenedentia	Hydrogenedentiales	Hydrogenedensaceae	Hydrogenedensaceae_unclassified
5e611650f4f23f95c7dfca4f0d704201	Bacteria	Proteobacteria	Gammaproteobacteria	Thiomicrospirales	Thiomicrospiraceae	Thioalkalimicrobium
5a35264710abc6485d1ce4415059e864	Bacteria	Planctomycetota	Phycisphaerae	MSBL9	SG8-4	SG8-4_ge
eec7e7427de0473cd4114e0d637945bd	Bacteria	Firmicutes	Clostridia	Oscillospirales	Hungateiclostridiaceae	Hungateiclostridiaceae_unclassified
37f2bd1320971b605627fd1bfda493de	Bacteria	Desulfobacterota	Syntrophia	Syntrophales	Syntrophaceae	Syntrophus
9587c9900cfd9cc73509266a7bb7e777	Bacteria	Patescibacteria	Parcubacteria	Parcubacteria_unclassified	Parcubacteria_unclassified	Parcubacteria_unclassified
35e4ae64d7f89c2367a1f9268c5e21ed	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	SCGC_AAA011-D5	SCGC_AAA011-D5_ge
410305046e496944924cfabec977fbfd	Bacteria	Verrucomicrobiota	Verrucomicrobiota_unclassified	Verrucomicrobiota_unclassified	Verrucomicrobiota_unclassified	Verrucomicrobiota_unclassified
1f3ecb9642070d3be1dd4867cd34d3f1	Archaea	Thermoplasmatota	Thermoplasmata	Thermoplasmata_unclassified	Thermoplasmata_unclassified	Thermoplasmata_unclassified
b062fb0af84989c069c4291734171b16	Bacteria	Desulfobacterota	Desulfobacteria	Desulfatiglandales	Desulfatiglandaceae	Desulfatiglans
98f624a15b18cf0dfb15e8cfe149f6db	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	uncultured
ac99ffea4277a6d4e2c10f20050a289c	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	Woesearchaeales_unclassified	Woesearchaeales_unclassified
ffcb20b1ede26b7fb6733e6f0c3b69d2	Bacteria	Armatimonadota	uncultured	uncultured_or	uncultured_fa	uncultured_ge
b0126cdf606c0c3df00e2706455ddf25	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified
250a83c3cc558113bb35bbc20537798f	Bacteria	Patescibacteria	Berkelbacteria	Berkelbacteria_or	Berkelbacteria_fa	Berkelbacteria_ge
7828bd8539ac797073ff1d577e49e180	Bacteria	Acidobacteriota	Subgroup_21	Subgroup_21_or	Subgroup_21_fa	Subgroup_21_ge
fe87ea860b26ad4bff45f044043f8873	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	Woesearchaeales_unclassified	Woesearchaeales_unclassified
55b081e775921c7e72bd002e97618ef3	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella
7edf2114018326d91231d240bea7bf36	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	AKAU3564_sediment_group	AKAU3564_sediment_group_ge
8e7ae84f7f668ac62b56e6f9fd92b347	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	uncultured
53d5898342ba84ceb0eb93ac8eba98af	Bacteria	Marinimicrobia_	Marinimicrobia_	Marinimicrobia_	Marinimicrobia_	Marinimicrobia_
d163761ea196019fe83a98d91759e6e4	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified
10b16c9070be6268238e8fe243f75531	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified
e369c9d240304fb6f81ada505576939a	Bacteria	Patescibacteria	Microgenomatia	Candidatus_Woesebacteria	Candidatus_Woesebacteria_fa	Candidatus_Woesebacteria_ge
894363ea963badddd4aa579bf9682a61	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Antarcticibacterium
e102e18e302868b6cc352293803d0f5c	Bacteria	FCPU426	FCPU426_cl	FCPU426_or	FCPU426_fa	FCPU426_ge
4b12aa982587c22740f415cc85893314	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Lentimicrobiaceae	Lentimicrobiaceae_ge
0d4477db92b5150506dcb10dd1ee8d65	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	Phycisphaeraceae_unclassified
2e227f5b4180fa5e96e01ecd58018790	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified
dd02331ce583bdf272429a8fc1ffea71	Bacteria	Dependentiae	Babeliae	Babeliales	Vermiphilaceae	Vermiphilaceae_ge
6b584d8699d0d01da7383a55d45e475f	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiales_Incertae_Sedis	Bauldia
878c78929bf8a34ee9de77c56965da07	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified
5c81754930e4bcf9d2b33294a304edf9	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	uncultured
af965e33b020f581d5427edc9ccef19c	Bacteria	Elusimicrobiota	Endomicrobia	Endomicrobiales	Endomicrobiaceae	Endomicrobium
b7ef3d1a47aca593a88b386fbe8b5de5	Bacteria	Verrucomicrobiota	Kiritimatiellae	WCHB1-41	WCHB1-41_fa	WCHB1-41_ge
22a6d1f0895c1ca6900f0be63019d383	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella
e0c59f9529339c5dbcc3079514739fbd	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus
b399b37c1f532f9be6ba5b6de01cfac2	Bacteria	Caldatribacteriota	JS1	JS1_or	JS1_fa	JS1_ge
33dc66d6d3c5a8f6c1f0ed75f31be014	Bacteria	Verrucomicrobiota	Verrucomicrobiae	LD1-PB3	LD1-PB3_fa	LD1-PB3_ge
6cdd63366f32384c91c28c0659cebc9a	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified
6f9650e1efaac1d3285c3b8eccb733b0	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Lentimicrobiaceae	Lentimicrobiaceae_ge
542bd8927314d6751d3b24b0d15b6127	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Rhodoferax
246585a7ee58a8ef61f85bf222b68918	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified
8e1361fb3f1e8d0002d13ad102998c10	Bacteria	Planctomycetota	Planctomycetes	Planctomycetales	uncultured	uncultured_ge
d76d3c27cc70048ebab8b5bd51cce63b	Bacteria	Planctomycetota	Planctomycetota_unclassified	Planctomycetota_unclassified	Planctomycetota_unclassified	Planctomycetota_unclassified
73e8d3cdc0ed79d47538e8216325f8ab	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium
c5c71bd6c593ce637016b2087d68cb3d	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified
840e12feef4b738e31cd5c2bd5f04cbd	Bacteria	Caldatribacteriota	JS1	JS1_or	JS1_fa	JS1_ge
9ba68d6c355747932bf44dad65bc8fd6	Bacteria	Patescibacteria	Parcubacteria	Parcubacteria_unclassified	Parcubacteria_unclassified	Parcubacteria_unclassified
a0326d3ecd7b3af54a33e04b813dc5d6	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified
bcf203507036419cc7336348ea2d0884	Bacteria	Actinobacteriota	Coriobacteriia	OPB41	OPB41_fa	OPB41_ge
9feda0d620fa50b57ce3f848e1b48975	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Delftia
62e0620dac73b324917702a87e1d7eb3	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	uncultured	uncultured_ge
6b411464a5fb11d13fc24d652ba0b996	Bacteria	Verrucomicrobiota	Omnitrophia	Omnitrophales	Omnitrophaceae	Candidatus_Omnitrophus
dfb5332ba4a4dea22ad9cbfb5d962e03	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	SCGC_AAA011-D5	SCGC_AAA011-D5_ge
2dfe0d3dea8b982a94576969586503d5	Archaea	Asgardarchaeota	Lokiarchaeia	Lokiarchaeia_or	Lokiarchaeia_fa	Lokiarchaeia_ge
4ef045180da2dbbac44302ec79407bde	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Paludibacteraceae	Paludibacter
27b9aae77ee40d0014313df8989821f5	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	JG30-KF-CM45	JG30-KF-CM45_ge
4c0feb39ab2059b0fec69740bbfb9c7e	Bacteria	Myxococcota	Myxococcia	Myxococcales	Myxococcales_unclassified	Myxococcales_unclassified
4f9a6a7398fdbfa5abc045ceec6f1bd1	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Ruminococcaceae_unclassified
30e607e5d3755fc7706c280ee1b645b4	Bacteria	Patescibacteria	WWE3	WWE3_or	WWE3_fa	WWE3_ge
14e014a12056776716771bbb5e66ab51	Bacteria	Fibrobacterota	Fibrobacteria	Fibrobacterales	Fibrobacteraceae	uncultured
0e0913247465d8cee01246f43f522bdd	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_Incertae_Sedis	Unknown_Family	uncultured
61056b4bb346c17f905c3a346d88cfb4	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Cryomorphaceae	Vicingus
372787ddc32c69179f9ab282a1b42d8d	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Microbacteriaceae	Microbacteriaceae_unclassified
dfd07e4db28074600aed663504125e90	Bacteria	Planctomycetota	Phycisphaerae	MSBL9	SG8-4	SG8-4_ge
2f4b699b8908f57b0c7b564fb6e969b6	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	SCGC_AAA011-D5	SCGC_AAA011-D5_ge
8c04b4747e9fdd19be476b27ec5d479a	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pir4_lineage
9a61ee72ad2e136cfb4c6ded32ebea70	Bacteria	Desulfobacterota	Syntrophia	Syntrophales	Syntrophaceae	Syntrophus
1bf9d8e6f60538475e7672a129ec1019	Bacteria	Patescibacteria	Parcubacteria	Parcubacteria_unclassified	Parcubacteria_unclassified	Parcubacteria_unclassified
52065229af52f9850511afd9cbdd14c0	Bacteria	Patescibacteria	Parcubacteria	Parcubacteria_unclassified	Parcubacteria_unclassified	Parcubacteria_unclassified
32b5def64f017aeb284a321e2a221261	Bacteria	Firmicutes	Bacilli	Izemoplasmatales	Izemoplasmataceae	Izemoplasmataceae_ge
444c682173e7c3c6002a4b2b04c21195	Bacteria	Verrucomicrobiota	Omnitrophia	Omnitrophales	Omnitrophaceae	Candidatus_Omnitrophus
75a8fadf43c33b2dd518bd108d6b8212	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_Incertae_Sedis	Unknown_Family	uncultured
88afcde1a0bef9980e2d03d1f52e9d39	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella
aa6e03b8b84292a2f3e34eeb612e8164	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Lentimicrobiaceae	Lentimicrobiaceae_ge
f1ff9d1ff6bc320bdc864aa283edd0fe	Bacteria	Sumerlaeota	Sumerlaeia	Sumerlaeales	Sumerlaeaceae	Sumerlaea
152d355748f869a7595370154817094f	Bacteria	Verrucomicrobiota	Omnitrophia	Omnitrophales	Omnitrophaceae	Candidatus_Omnitrophus
5ace183d44799eb534538a7711332ab7	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	SCGC_AAA011-D5	SCGC_AAA011-D5_ge
a39b108d0339ea79b096bb6be03e51eb	Bacteria	Proteobacteria	Gammaproteobacteria	Coxiellales	Coxiellaceae	Coxiella
378101e5e88d183f2fabdf4c840386e5	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudohongiellaceae	Pseudohongiella
d5711026b8d5882788277900e7473e42	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	Woesearchaeales_unclassified	Woesearchaeales_unclassified
fd63675dc8bfdca908082429c77dd3a4	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified
ca3f9b4f252369aa0e2fc7f8280a19d1	Bacteria	Patescibacteria	ABY1	Candidatus_Falkowbacteria	Candidatus_Falkowbacteria_fa	Candidatus_Falkowbacteria_ge
941e5048c963533f647b63574c161f90	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified
fb3e4fce2f47639d4b29851dceb6a7c1	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudohongiellaceae	BIyi10
9b815098c06f441cf856c066fe198f09	Bacteria	Desulfobacterota	Desulfobacteria	Desulfobacterales	Desulfosarcinaceae	SEEP-SRB1
bb88dbf1554a9329eeba94c973065ff0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prolixibacteraceae	Prolixibacteraceae_unclassified
ca0790fbdd33c64ef1471b9fd5077697	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	Woesearchaeales_fa	Woesearchaeales_ge
b3dc3c132327622cf16af2f348fe041d	Bacteria	Acidobacteriota	Aminicenantia	Aminicenantales	Aminicenantales_fa	Aminicenantales_ge
2aa7de5cc001414aceef2323cb56da2f	Bacteria	Verrucomicrobiota	Verrucomicrobiota_unclassified	Verrucomicrobiota_unclassified	Verrucomicrobiota_unclassified	Verrucomicrobiota_unclassified
8fdeec9b3af26b4c0cf6aed361d9193a	Bacteria	LCP-89	LCP-89_cl	LCP-89_or	LCP-89_fa	LCP-89_ge
dd6928389aa366ba6163408e09a57449	Bacteria	Desulfobacterota	Desulfobacteria	Desulfatiglandales	Desulfatiglandaceae	Desulfatiglans
a2b17614d752df2d3fd538d889830c29	Bacteria	Bacteroidota	Bacteroidota_unclassified	Bacteroidota_unclassified	Bacteroidota_unclassified	Bacteroidota_unclassified
a2b3d2656916dfc4957e4d680bc744a0	Bacteria	Verrucomicrobiota	Omnitrophia	Omnitrophales	Omnitrophaceae	Candidatus_Omnitrophus
0c8f548e90e36f886e8955e0c50db556	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Lentimicrobiaceae	Lentimicrobiaceae_ge
04c960a2394a4bfcc94ece50e1518a3f	Bacteria	Cyanobacteria	Cyanobacteriia	Cyanobacteriales	Chroococcidiopsaceae	Aliterella
37acdefffb075c645240b203405d2727	Bacteria	Chloroflexi	Dehalococcoidia	FS117-23B-02	FS117-23B-02_fa	FS117-23B-02_ge
826bf7d0dcedc82442db130a5b611226	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified
67e43882f1d737f05fe2cfbc183c2d3d	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	SCGC_AAA011-D5	SCGC_AAA011-D5_ge
ece447706a68cd22f0366be3494f7bc2	Bacteria	Verrucomicrobiota	Omnitrophia	Omnitrophales	Omnitrophaceae	Candidatus_Omnitrophus
614da34861fa8cbad153c3362884aa77	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Antarcticibacterium
110256de2e2c95e37db8d7e87d9fa43d	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified
2dc54c17ada3ada777d31a7e984fce3a	Bacteria	Chloroflexi	JG30-KF-CM66	JG30-KF-CM66_or	JG30-KF-CM66_fa	JG30-KF-CM66_ge
212b3a43e0aca192c81d55330d6905a3	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified
9de55469ebb2b8d46339ff5331a03ce7	Bacteria	Verrucomicrobiota	Omnitrophia	Omnitrophales	Omnitrophaceae	Candidatus_Omnitrophus
3507769f58ac1382ff6cb092614ee95a	Bacteria	Verrucomicrobiota	Omnitrophia	Omnitrophales	Omnitrophaceae	Candidatus_Omnitrophus
ab920ef57b934e12faca206a6d1c13b9	Bacteria	Actinobacteriota	Actinobacteria	Nitriliruptorales	Nitriliruptoraceae	Nitriliruptoraceae_unclassified
ef041aec6803d82ae5f6b7e7271376bd	Bacteria	Planctomycetota	Phycisphaerae	MSBL9	SG8-4	SG8-4_ge
c0f27f71c9f4d78ca6a9d80dd8671aba	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified
c64be3eaf7658f4acb0bb4c4f9ee72fd	Bacteria	Patescibacteria	Microgenomatia	Candidatus_Beckwithbacteria	Candidatus_Beckwithbacteria_fa	Candidatus_Beckwithbacteria_ge
65ea6085462d38e47d85fa38e3609454	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Simkaniaceae	uncultured
e9d7bea9a836de7588e8d47be0dda2dd	Bacteria	Firmicutes	Bacilli	Acholeplasmatales	Acholeplasmataceae	Acholeplasmataceae_unclassified
bfbaa95e290b70e215926ab10b69c3bd	Bacteria	Dependentiae	Babeliae	Babeliales	Babeliales_fa	Babeliales_ge
71cfc827111959694abe022b0f35951b	Bacteria	Patescibacteria	Parcubacteria	Candidatus_Moranbacteria	Candidatus_Moranbacteria_fa	Candidatus_Moranbacteria_ge
a94a40a8dde22b3922e8696f3214b7fb	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	GW2011_GWC1_47_15	GW2011_GWC1_47_15_ge
088a81afba1817aac5004f6245165883	Bacteria	Verrucomicrobiota	Verrucomicrobiae	LD1-PB3	LD1-PB3_fa	LD1-PB3_ge
a5b33e6419193a9bd678b15baa11e057	Bacteria	Patescibacteria	Berkelbacteria	Berkelbacteria_or	Berkelbacteria_fa	Berkelbacteria_ge
a148998153de6b50cc4ab3af56bda8ac	Bacteria	Patescibacteria	Parcubacteria	Candidatus_Colwellbacteria	Candidatus_Colwellbacteria_fa	Candidatus_Colwellbacteria_ge
1d890fd5f76fd59e36dbacd8927ca729	Bacteria	Actinobacteriota	Acidimicrobiia	uncultured	uncultured_fa	uncultured_ge
cc15007215b2e1554713950523855a62	Bacteria	Actinobacteriota	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Pseudonocardia
629cd01b93616a22d0051718a56c4c93	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Acidiphilium
1767d2b6673c96b6d0f710478f330c16	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Rubritepida
